,CHP_biofuel,CHP_coal,CHP_muniwaste,CHP_natgas,CHP_straw,CHP_w-chip,CHP_w-pellet,CHP_w-waste,FF_solar,FF_industry,HOB_biofuel,HOB_elec,HOB_gasoil,HOB_muniwaste,HOB_natgas,HOB_straw,HOB_w-chip,HOB_w-pellet,HOB_w-waste,HP_ambient,HP_industry,HR_S-near,HR_S-far,HR_M-near,HR_M-far,HR_L-near,HR_L-far
T4002,1,1,1,1,1,1,1,1,0.142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4003,1,1,1,1,1,1,1,1,0.067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4004,1,1,1,1,1,1,1,1,0.021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4005,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4006,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4007,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4008,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4009,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4010,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4011,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4012,1,1,1,1,1,1,1,1,0.038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4013,1,1,1,1,1,1,1,1,0.110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4014,1,1,1,1,1,1,1,1,0.213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4015,1,1,1,1,1,1,1,1,0.323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4016,1,1,1,1,1,1,1,1,0.439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4017,1,1,1,1,1,1,1,1,0.555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4018,1,1,1,1,1,1,1,1,0.641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4019,1,1,1,1,1,1,1,1,0.733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4020,1,1,1,1,1,1,1,1,0.745,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4021,1,1,1,1,1,1,1,1,0.628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4022,1,1,1,1,1,1,1,1,0.526,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4023,1,1,1,1,1,1,1,1,0.414,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4024,1,1,1,1,1,1,1,1,0.333,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4025,1,1,1,1,1,1,1,1,0.214,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4026,1,1,1,1,1,1,1,1,0.127,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4027,1,1,1,1,1,1,1,1,0.061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4028,1,1,1,1,1,1,1,1,0.021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4029,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4030,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4031,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4032,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4033,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4034,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4035,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4036,1,1,1,1,1,1,1,1,0.017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4037,1,1,1,1,1,1,1,1,0.059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4038,1,1,1,1,1,1,1,1,0.122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4039,1,1,1,1,1,1,1,1,0.221,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4040,1,1,1,1,1,1,1,1,0.395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4041,1,1,1,1,1,1,1,1,0.477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4042,1,1,1,1,1,1,1,1,0.570,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4043,1,1,1,1,1,1,1,1,0.657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4044,1,1,1,1,1,1,1,1,0.666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4045,1,1,1,1,1,1,1,1,0.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4046,1,1,1,1,1,1,1,1,0.514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4047,1,1,1,1,1,1,1,1,0.430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4048,1,1,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4049,1,1,1,1,1,1,1,1,0.279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4050,1,1,1,1,1,1,1,1,0.171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4051,1,1,1,1,1,1,1,1,0.082,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4052,1,1,1,1,1,1,1,1,0.022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4053,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4054,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4055,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4056,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4057,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4058,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4059,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4060,1,1,1,1,1,1,1,1,0.035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4061,1,1,1,1,1,1,1,1,0.107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4062,1,1,1,1,1,1,1,1,0.202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4063,1,1,1,1,1,1,1,1,0.286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4064,1,1,1,1,1,1,1,1,0.349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4065,1,1,1,1,1,1,1,1,0.401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4066,1,1,1,1,1,1,1,1,0.425,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4067,1,1,1,1,1,1,1,1,0.446,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4068,1,1,1,1,1,1,1,1,0.443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4069,1,1,1,1,1,1,1,1,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4070,1,1,1,1,1,1,1,1,0.263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4071,1,1,1,1,1,1,1,1,0.186,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4072,1,1,1,1,1,1,1,1,0.148,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4073,1,1,1,1,1,1,1,1,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4074,1,1,1,1,1,1,1,1,0.062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4075,1,1,1,1,1,1,1,1,0.026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4076,1,1,1,1,1,1,1,1,0.007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4077,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4078,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4079,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4080,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4081,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4082,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4083,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4084,1,1,1,1,1,1,1,1,0.019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4085,1,1,1,1,1,1,1,1,0.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4086,1,1,1,1,1,1,1,1,0.099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4087,1,1,1,1,1,1,1,1,0.194,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4088,1,1,1,1,1,1,1,1,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4089,1,1,1,1,1,1,1,1,0.461,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4090,1,1,1,1,1,1,1,1,0.520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4091,1,1,1,1,1,1,1,1,0.519,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4092,1,1,1,1,1,1,1,1,0.520,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4093,1,1,1,1,1,1,1,1,0.583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4094,1,1,1,1,1,1,1,1,0.615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4095,1,1,1,1,1,1,1,1,0.580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4096,1,1,1,1,1,1,1,1,0.458,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4097,1,1,1,1,1,1,1,1,0.319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4098,1,1,1,1,1,1,1,1,0.166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4099,1,1,1,1,1,1,1,1,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4100,1,1,1,1,1,1,1,1,0.016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4101,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4102,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4103,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4104,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4105,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4106,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4107,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4108,1,1,1,1,1,1,1,1,0.013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4109,1,1,1,1,1,1,1,1,0.029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4110,1,1,1,1,1,1,1,1,0.044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4111,1,1,1,1,1,1,1,1,0.096,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4112,1,1,1,1,1,1,1,1,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4113,1,1,1,1,1,1,1,1,0.282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4114,1,1,1,1,1,1,1,1,0.348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4115,1,1,1,1,1,1,1,1,0.325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4116,1,1,1,1,1,1,1,1,0.365,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4117,1,1,1,1,1,1,1,1,0.409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4118,1,1,1,1,1,1,1,1,0.394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4119,1,1,1,1,1,1,1,1,0.408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4120,1,1,1,1,1,1,1,1,0.343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4121,1,1,1,1,1,1,1,1,0.267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4122,1,1,1,1,1,1,1,1,0.171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4123,1,1,1,1,1,1,1,1,0.063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4124,1,1,1,1,1,1,1,1,0.020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4125,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4126,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4127,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4128,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4129,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4130,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4131,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4132,1,1,1,1,1,1,1,1,0.030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4133,1,1,1,1,1,1,1,1,0.085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4134,1,1,1,1,1,1,1,1,0.138,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4135,1,1,1,1,1,1,1,1,0.256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4136,1,1,1,1,1,1,1,1,0.439,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4137,1,1,1,1,1,1,1,1,0.602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4138,1,1,1,1,1,1,1,1,0.743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4139,1,1,1,1,1,1,1,1,0.822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4140,1,1,1,1,1,1,1,1,0.859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4141,1,1,1,1,1,1,1,1,0.854,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4142,1,1,1,1,1,1,1,1,0.754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4143,1,1,1,1,1,1,1,1,0.605,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4144,1,1,1,1,1,1,1,1,0.459,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4145,1,1,1,1,1,1,1,1,0.302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4146,1,1,1,1,1,1,1,1,0.144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4147,1,1,1,1,1,1,1,1,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4148,1,1,1,1,1,1,1,1,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4149,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4150,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4151,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4152,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4153,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4154,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4155,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4156,1,1,1,1,1,1,1,1,0.031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4157,1,1,1,1,1,1,1,1,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4158,1,1,1,1,1,1,1,1,0.112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4159,1,1,1,1,1,1,1,1,0.192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4160,1,1,1,1,1,1,1,1,0.326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4161,1,1,1,1,1,1,1,1,0.424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4162,1,1,1,1,1,1,1,1,0.486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4163,1,1,1,1,1,1,1,1,0.576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4164,1,1,1,1,1,1,1,1,0.663,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4165,1,1,1,1,1,1,1,1,0.610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4166,1,1,1,1,1,1,1,1,0.527,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4167,1,1,1,1,1,1,1,1,0.473,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4168,1,1,1,1,1,1,1,1,0.387,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4169,1,1,1,1,1,1,1,1,0.270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4170,1,1,1,1,1,1,1,1,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4171,1,1,1,1,1,1,1,1,0.064,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4172,1,1,1,1,1,1,1,1,0.018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4173,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4174,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4175,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4176,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4177,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4178,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4179,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4180,1,1,1,1,1,1,1,1,0.038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4181,1,1,1,1,1,1,1,1,0.105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4182,1,1,1,1,1,1,1,1,0.153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4183,1,1,1,1,1,1,1,1,0.270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4184,1,1,1,1,1,1,1,1,0.453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4185,1,1,1,1,1,1,1,1,0.622,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4186,1,1,1,1,1,1,1,1,0.682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4187,1,1,1,1,1,1,1,1,0.722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4188,1,1,1,1,1,1,1,1,0.678,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4189,1,1,1,1,1,1,1,1,0.640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4190,1,1,1,1,1,1,1,1,0.629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4191,1,1,1,1,1,1,1,1,0.532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4192,1,1,1,1,1,1,1,1,0.406,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4193,1,1,1,1,1,1,1,1,0.267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4194,1,1,1,1,1,1,1,1,0.131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4195,1,1,1,1,1,1,1,1,0.066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4196,1,1,1,1,1,1,1,1,0.022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4197,1,1,1,1,1,1,1,1,0.001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4198,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4199,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4200,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4201,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4202,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4203,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4204,1,1,1,1,1,1,1,1,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4205,1,1,1,1,1,1,1,1,0.070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4206,1,1,1,1,1,1,1,1,0.100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4207,1,1,1,1,1,1,1,1,0.168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4208,1,1,1,1,1,1,1,1,0.268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4209,1,1,1,1,1,1,1,1,0.361,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4210,1,1,1,1,1,1,1,1,0.412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4211,1,1,1,1,1,1,1,1,0.480,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4212,1,1,1,1,1,1,1,1,0.590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4213,1,1,1,1,1,1,1,1,0.559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4214,1,1,1,1,1,1,1,1,0.530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4215,1,1,1,1,1,1,1,1,0.434,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4216,1,1,1,1,1,1,1,1,0.368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4217,1,1,1,1,1,1,1,1,0.282,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4218,1,1,1,1,1,1,1,1,0.175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4219,1,1,1,1,1,1,1,1,0.092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4220,1,1,1,1,1,1,1,1,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4221,1,1,1,1,1,1,1,1,0.002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4222,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4223,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4224,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4225,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4226,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4227,1,1,1,1,1,1,1,1,0.000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4228,1,1,1,1,1,1,1,1,0.033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4229,1,1,1,1,1,1,1,1,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
T4230,1,1,1,1,1,1,1,1,0.198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
